Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;45 Toledo;45184 Ventas de San Julián, Las;De 0 a 4 años;1 de enero de 2020;3
Total;45 Toledo;45184 Ventas de San Julián, Las;De 5 a 9 años;1 de enero de 2020;3
Total;45 Toledo;45184 Ventas de San Julián, Las;De 10 a 14 años;1 de enero de 2020;9
Total;45 Toledo;45184 Ventas de San Julián, Las;De 65 a 69 años;1 de enero de 2020;11
Total;45 Toledo;45184 Ventas de San Julián, Las;De 70 a 74 años;1 de enero de 2020;14
Total;45 Toledo;45184 Ventas de San Julián, Las;De 75 a 79 años;1 de enero de 2020;14
Total;45 Toledo;45184 Ventas de San Julián, Las;De 80 a 84 años;1 de enero de 2020;9
Total;45 Toledo;45184 Ventas de San Julián, Las;De 85 a 89 años;1 de enero de 2020;16
Total;45 Toledo;45184 Ventas de San Julián, Las;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45184 Ventas de San Julián, Las;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45184 Ventas de San Julián, Las;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45186 Villa de Don Fadrique, La;Todas las edades;1 de enero de 2020;3.623
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 0 a 4 años;1 de enero de 2020;85
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 5 a 9 años;1 de enero de 2020;151
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 10 a 14 años;1 de enero de 2020;155
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 65 a 69 años;1 de enero de 2020;203
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 70 a 74 años;1 de enero de 2020;194
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 75 a 79 años;1 de enero de 2020;180
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 80 a 84 años;1 de enero de 2020;155
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 85 a 89 años;1 de enero de 2020;103
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 90 a 94 años;1 de enero de 2020;38
Total;45 Toledo;45186 Villa de Don Fadrique, La;De 95 a 99 años;1 de enero de 2020;11
Total;45 Toledo;45186 Villa de Don Fadrique, La;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45185 Villacañas;Todas las edades;1 de enero de 2020;9.489
Total;45 Toledo;45185 Villacañas;De 0 a 4 años;1 de enero de 2020;353
Total;45 Toledo;45185 Villacañas;De 5 a 9 años;1 de enero de 2020;459
Total;45 Toledo;45185 Villacañas;De 10 a 14 años;1 de enero de 2020;553
Total;45 Toledo;45185 Villacañas;De 65 a 69 años;1 de enero de 2020;432
Total;45 Toledo;45185 Villacañas;De 70 a 74 años;1 de enero de 2020;415
Total;45 Toledo;45185 Villacañas;De 75 a 79 años;1 de enero de 2020;352
Total;45 Toledo;45185 Villacañas;De 80 a 84 años;1 de enero de 2020;242
Total;45 Toledo;45185 Villacañas;De 85 a 89 años;1 de enero de 2020;247
Total;45 Toledo;45185 Villacañas;De 90 a 94 años;1 de enero de 2020;108
Total;45 Toledo;45185 Villacañas;De 95 a 99 años;1 de enero de 2020;22
Total;45 Toledo;45185 Villacañas;100 y más años;1 de enero de 2020;5
Total;45 Toledo;45187 Villafranca de los Caballeros;Todas las edades;1 de enero de 2020;4.876
Total;45 Toledo;45187 Villafranca de los Caballeros;De 0 a 4 años;1 de enero de 2020;176
Total;45 Toledo;45187 Villafranca de los Caballeros;De 5 a 9 años;1 de enero de 2020;184
Total;45 Toledo;45187 Villafranca de los Caballeros;De 10 a 14 años;1 de enero de 2020;232
Total;45 Toledo;45187 Villafranca de los Caballeros;De 65 a 69 años;1 de enero de 2020;284
Total;45 Toledo;45187 Villafranca de los Caballeros;De 70 a 74 años;1 de enero de 2020;275
Total;45 Toledo;45187 Villafranca de los Caballeros;De 75 a 79 años;1 de enero de 2020;278
Total;45 Toledo;45187 Villafranca de los Caballeros;De 80 a 84 años;1 de enero de 2020;179
Total;45 Toledo;45187 Villafranca de los Caballeros;De 85 a 89 años;1 de enero de 2020;119
Total;45 Toledo;45187 Villafranca de los Caballeros;De 90 a 94 años;1 de enero de 2020;65
Total;45 Toledo;45187 Villafranca de los Caballeros;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45187 Villafranca de los Caballeros;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45188 Villaluenga de la Sagra;Todas las edades;1 de enero de 2020;3.887
Total;45 Toledo;45188 Villaluenga de la Sagra;De 0 a 4 años;1 de enero de 2020;192
Total;45 Toledo;45188 Villaluenga de la Sagra;De 5 a 9 años;1 de enero de 2020;251
Total;45 Toledo;45188 Villaluenga de la Sagra;De 10 a 14 años;1 de enero de 2020;216
Total;45 Toledo;45188 Villaluenga de la Sagra;De 65 a 69 años;1 de enero de 2020;202
Total;45 Toledo;45188 Villaluenga de la Sagra;De 70 a 74 años;1 de enero de 2020;130
Total;45 Toledo;45188 Villaluenga de la Sagra;De 75 a 79 años;1 de enero de 2020;114
Total;45 Toledo;45188 Villaluenga de la Sagra;De 80 a 84 años;1 de enero de 2020;85
Total;45 Toledo;45188 Villaluenga de la Sagra;De 85 a 89 años;1 de enero de 2020;90
Total;45 Toledo;45188 Villaluenga de la Sagra;De 90 a 94 años;1 de enero de 2020;41
Total;45 Toledo;45188 Villaluenga de la Sagra;De 95 a 99 años;1 de enero de 2020;12
Total;45 Toledo;45188 Villaluenga de la Sagra;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45189 Villamiel de Toledo;Todas las edades;1 de enero de 2020;926
Total;45 Toledo;45189 Villamiel de Toledo;De 0 a 4 años;1 de enero de 2020;41
Total;45 Toledo;45189 Villamiel de Toledo;De 5 a 9 años;1 de enero de 2020;51
Total;45 Toledo;45189 Villamiel de Toledo;De 10 a 14 años;1 de enero de 2020;64
Total;45 Toledo;45189 Villamiel de Toledo;De 65 a 69 años;1 de enero de 2020;42
Total;45 Toledo;45189 Villamiel de Toledo;De 70 a 74 años;1 de enero de 2020;44
Total;45 Toledo;45189 Villamiel de Toledo;De 75 a 79 años;1 de enero de 2020;31
Total;45 Toledo;45189 Villamiel de Toledo;De 80 a 84 años;1 de enero de 2020;21
Total;45 Toledo;45189 Villamiel de Toledo;De 85 a 89 años;1 de enero de 2020;17
Total;45 Toledo;45189 Villamiel de Toledo;De 90 a 94 años;1 de enero de 2020;7
Total;45 Toledo;45189 Villamiel de Toledo;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45189 Villamiel de Toledo;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45190 Villaminaya;Todas las edades;1 de enero de 2020;537
Total;45 Toledo;45190 Villaminaya;De 0 a 4 años;1 de enero de 2020;18
Total;45 Toledo;45190 Villaminaya;De 5 a 9 años;1 de enero de 2020;18
Total;45 Toledo;45190 Villaminaya;De 10 a 14 años;1 de enero de 2020;14
Total;45 Toledo;45190 Villaminaya;De 65 a 69 años;1 de enero de 2020;30
Total;45 Toledo;45190 Villaminaya;De 70 a 74 años;1 de enero de 2020;31
Total;45 Toledo;45190 Villaminaya;De 75 a 79 años;1 de enero de 2020;28
Total;45 Toledo;45190 Villaminaya;De 80 a 84 años;1 de enero de 2020;33
Total;45 Toledo;45190 Villaminaya;De 85 a 89 años;1 de enero de 2020;23
Total;45 Toledo;45190 Villaminaya;De 90 a 94 años;1 de enero de 2020;14
Total;45 Toledo;45190 Villaminaya;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45190 Villaminaya;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45191 Villamuelas;Todas las edades;1 de enero de 2020;606
Total;45 Toledo;45191 Villamuelas;De 0 a 4 años;1 de enero de 2020;16
Total;45 Toledo;45191 Villamuelas;De 5 a 9 años;1 de enero de 2020;18
Total;45 Toledo;45191 Villamuelas;De 10 a 14 años;1 de enero de 2020;26
Total;45 Toledo;45191 Villamuelas;De 65 a 69 años;1 de enero de 2020;39
Total;45 Toledo;45191 Villamuelas;De 70 a 74 años;1 de enero de 2020;47
Total;45 Toledo;45191 Villamuelas;De 75 a 79 años;1 de enero de 2020;44
Total;45 Toledo;45191 Villamuelas;De 80 a 84 años;1 de enero de 2020;19
Total;45 Toledo;45191 Villamuelas;De 85 a 89 años;1 de enero de 2020;21
Total;45 Toledo;45191 Villamuelas;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45191 Villamuelas;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45191 Villamuelas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45192 Villanueva de Alcardete;Todas las edades;1 de enero de 2020;3.172
Total;45 Toledo;45192 Villanueva de Alcardete;De 0 a 4 años;1 de enero de 2020;93
Total;45 Toledo;45192 Villanueva de Alcardete;De 5 a 9 años;1 de enero de 2020;137
Total;45 Toledo;45192 Villanueva de Alcardete;De 10 a 14 años;1 de enero de 2020;137
Total;45 Toledo;45192 Villanueva de Alcardete;De 65 a 69 años;1 de enero de 2020;160
Total;45 Toledo;45192 Villanueva de Alcardete;De 70 a 74 años;1 de enero de 2020;142
Total;45 Toledo;45192 Villanueva de Alcardete;De 75 a 79 años;1 de enero de 2020;146
Total;45 Toledo;45192 Villanueva de Alcardete;De 80 a 84 años;1 de enero de 2020;143
Total;45 Toledo;45192 Villanueva de Alcardete;De 85 a 89 años;1 de enero de 2020;124
Total;45 Toledo;45192 Villanueva de Alcardete;De 90 a 94 años;1 de enero de 2020;50
Total;45 Toledo;45192 Villanueva de Alcardete;De 95 a 99 años;1 de enero de 2020;14
Total;45 Toledo;45192 Villanueva de Alcardete;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45193 Villanueva de Bogas;Todas las edades;1 de enero de 2020;699
Total;45 Toledo;45193 Villanueva de Bogas;De 0 a 4 años;1 de enero de 2020;18
Total;45 Toledo;45193 Villanueva de Bogas;De 5 a 9 años;1 de enero de 2020;27
Total;45 Toledo;45193 Villanueva de Bogas;De 10 a 14 años;1 de enero de 2020;29
Total;45 Toledo;45193 Villanueva de Bogas;De 65 a 69 años;1 de enero de 2020;41
Total;45 Toledo;45193 Villanueva de Bogas;De 70 a 74 años;1 de enero de 2020;44
Total;45 Toledo;45193 Villanueva de Bogas;De 75 a 79 años;1 de enero de 2020;31
Total;45 Toledo;45193 Villanueva de Bogas;De 80 a 84 años;1 de enero de 2020;35
Total;45 Toledo;45193 Villanueva de Bogas;De 85 a 89 años;1 de enero de 2020;24
Total;45 Toledo;45193 Villanueva de Bogas;De 90 a 94 años;1 de enero de 2020;15
Total;45 Toledo;45193 Villanueva de Bogas;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45193 Villanueva de Bogas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45194 Villarejo de Montalbán;Todas las edades;1 de enero de 2020;71
Total;45 Toledo;45194 Villarejo de Montalbán;De 0 a 4 años;1 de enero de 2020;1
Total;45 Toledo;45194 Villarejo de Montalbán;De 5 a 9 años;1 de enero de 2020;0
Total;45 Toledo;45194 Villarejo de Montalbán;De 10 a 14 años;1 de enero de 2020;3
Total;45 Toledo;45194 Villarejo de Montalbán;De 65 a 69 años;1 de enero de 2020;5
Total;45 Toledo;45194 Villarejo de Montalbán;De 70 a 74 años;1 de enero de 2020;11
Total;45 Toledo;45194 Villarejo de Montalbán;De 75 a 79 años;1 de enero de 2020;6
Total;45 Toledo;45194 Villarejo de Montalbán;De 80 a 84 años;1 de enero de 2020;6
Total;45 Toledo;45194 Villarejo de Montalbán;De 85 a 89 años;1 de enero de 2020;5
Total;45 Toledo;45194 Villarejo de Montalbán;De 90 a 94 años;1 de enero de 2020;0
Total;45 Toledo;45194 Villarejo de Montalbán;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45194 Villarejo de Montalbán;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45195 Villarrubia de Santiago;Todas las edades;1 de enero de 2020;2.514
Total;45 Toledo;45195 Villarrubia de Santiago;De 0 a 4 años;1 de enero de 2020;82
Total;45 Toledo;45195 Villarrubia de Santiago;De 5 a 9 años;1 de enero de 2020;100
Total;45 Toledo;45195 Villarrubia de Santiago;De 10 a 14 años;1 de enero de 2020;114
Total;45 Toledo;45195 Villarrubia de Santiago;De 65 a 69 años;1 de enero de 2020;150
Total;45 Toledo;45195 Villarrubia de Santiago;De 70 a 74 años;1 de enero de 2020;135
Total;45 Toledo;45195 Villarrubia de Santiago;De 75 a 79 años;1 de enero de 2020;128
Total;45 Toledo;45195 Villarrubia de Santiago;De 80 a 84 años;1 de enero de 2020;115
Total;45 Toledo;45195 Villarrubia de Santiago;De 85 a 89 años;1 de enero de 2020;86
Total;45 Toledo;45195 Villarrubia de Santiago;De 90 a 94 años;1 de enero de 2020;47
Total;45 Toledo;45195 Villarrubia de Santiago;De 95 a 99 años;1 de enero de 2020;9
Total;45 Toledo;45195 Villarrubia de Santiago;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45196 Villaseca de la Sagra;Todas las edades;1 de enero de 2020;1.851
Total;45 Toledo;45196 Villaseca de la Sagra;De 0 a 4 años;1 de enero de 2020;85
Total;45 Toledo;45196 Villaseca de la Sagra;De 5 a 9 años;1 de enero de 2020;106
Total;45 Toledo;45196 Villaseca de la Sagra;De 10 a 14 años;1 de enero de 2020;93
Total;45 Toledo;45196 Villaseca de la Sagra;De 65 a 69 años;1 de enero de 2020;92
Total;45 Toledo;45196 Villaseca de la Sagra;De 70 a 74 años;1 de enero de 2020;78
Total;45 Toledo;45196 Villaseca de la Sagra;De 75 a 79 años;1 de enero de 2020;56
Total;45 Toledo;45196 Villaseca de la Sagra;De 80 a 84 años;1 de enero de 2020;55
Total;45 Toledo;45196 Villaseca de la Sagra;De 85 a 89 años;1 de enero de 2020;37
Total;45 Toledo;45196 Villaseca de la Sagra;De 90 a 94 años;1 de enero de 2020;23
Total;45 Toledo;45196 Villaseca de la Sagra;De 95 a 99 años;1 de enero de 2020;4
Total;45 Toledo;45196 Villaseca de la Sagra;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45197 Villasequilla;Todas las edades;1 de enero de 2020;2.522
Total;45 Toledo;45197 Villasequilla;De 0 a 4 años;1 de enero de 2020;108
Total;45 Toledo;45197 Villasequilla;De 5 a 9 años;1 de enero de 2020;135
Total;45 Toledo;45197 Villasequilla;De 10 a 14 años;1 de enero de 2020;114
Total;45 Toledo;45197 Villasequilla;De 65 a 69 años;1 de enero de 2020;120
Total;45 Toledo;45197 Villasequilla;De 70 a 74 años;1 de enero de 2020;118
Total;45 Toledo;45197 Villasequilla;De 75 a 79 años;1 de enero de 2020;94
Total;45 Toledo;45197 Villasequilla;De 80 a 84 años;1 de enero de 2020;89
Total;45 Toledo;45197 Villasequilla;De 85 a 89 años;1 de enero de 2020;63
Total;45 Toledo;45197 Villasequilla;De 90 a 94 años;1 de enero de 2020;33
Total;45 Toledo;45197 Villasequilla;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45197 Villasequilla;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45198 Villatobas;Todas las edades;1 de enero de 2020;2.482
Total;45 Toledo;45198 Villatobas;De 0 a 4 años;1 de enero de 2020;102
Total;45 Toledo;45198 Villatobas;De 5 a 9 años;1 de enero de 2020;118
Total;45 Toledo;45198 Villatobas;De 10 a 14 años;1 de enero de 2020;134
Total;45 Toledo;45198 Villatobas;De 65 a 69 años;1 de enero de 2020;128
Total;45 Toledo;45198 Villatobas;De 70 a 74 años;1 de enero de 2020;115
Total;45 Toledo;45198 Villatobas;De 75 a 79 años;1 de enero de 2020;108
Total;45 Toledo;45198 Villatobas;De 80 a 84 años;1 de enero de 2020;80
Total;45 Toledo;45198 Villatobas;De 85 a 89 años;1 de enero de 2020;88
Total;45 Toledo;45198 Villatobas;De 90 a 94 años;1 de enero de 2020;44
Total;45 Toledo;45198 Villatobas;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45198 Villatobas;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45199 Viso de San Juan, El;Todas las edades;1 de enero de 2020;4.828
Total;45 Toledo;45199 Viso de San Juan, El;De 0 a 4 años;1 de enero de 2020;278
Total;45 Toledo;45199 Viso de San Juan, El;De 5 a 9 años;1 de enero de 2020;351
Total;45 Toledo;45199 Viso de San Juan, El;De 10 a 14 años;1 de enero de 2020;319
Total;45 Toledo;45199 Viso de San Juan, El;De 65 a 69 años;1 de enero de 2020;155
Total;45 Toledo;45199 Viso de San Juan, El;De 70 a 74 años;1 de enero de 2020;119
Total;45 Toledo;45199 Viso de San Juan, El;De 75 a 79 años;1 de enero de 2020;72
Total;45 Toledo;45199 Viso de San Juan, El;De 80 a 84 años;1 de enero de 2020;41
Total;45 Toledo;45199 Viso de San Juan, El;De 85 a 89 años;1 de enero de 2020;28
Total;45 Toledo;45199 Viso de San Juan, El;De 90 a 94 años;1 de enero de 2020;10
Total;45 Toledo;45199 Viso de San Juan, El;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45199 Viso de San Juan, El;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45200 Yébenes, Los;Todas las edades;1 de enero de 2020;5.882
Total;45 Toledo;45200 Yébenes, Los;De 0 a 4 años;1 de enero de 2020;247
Total;45 Toledo;45200 Yébenes, Los;De 5 a 9 años;1 de enero de 2020;267
Total;45 Toledo;45200 Yébenes, Los;De 10 a 14 años;1 de enero de 2020;326
Total;45 Toledo;45200 Yébenes, Los;De 65 a 69 años;1 de enero de 2020;268
Total;45 Toledo;45200 Yébenes, Los;De 70 a 74 años;1 de enero de 2020;222
Total;45 Toledo;45200 Yébenes, Los;De 75 a 79 años;1 de enero de 2020;205
Total;45 Toledo;45200 Yébenes, Los;De 80 a 84 años;1 de enero de 2020;196
Total;45 Toledo;45200 Yébenes, Los;De 85 a 89 años;1 de enero de 2020;154
Total;45 Toledo;45200 Yébenes, Los;De 90 a 94 años;1 de enero de 2020;72
Total;45 Toledo;45200 Yébenes, Los;De 95 a 99 años;1 de enero de 2020;14
Total;45 Toledo;45200 Yébenes, Los;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45201 Yeles;Todas las edades;1 de enero de 2020;5.555
Total;45 Toledo;45201 Yeles;De 0 a 4 años;1 de enero de 2020;297
Total;45 Toledo;45201 Yeles;De 5 a 9 años;1 de enero de 2020;362
Total;45 Toledo;45201 Yeles;De 10 a 14 años;1 de enero de 2020;402
Total;45 Toledo;45201 Yeles;De 65 a 69 años;1 de enero de 2020;208
Total;45 Toledo;45201 Yeles;De 70 a 74 años;1 de enero de 2020;173
Total;45 Toledo;45201 Yeles;De 75 a 79 años;1 de enero de 2020;89
Total;45 Toledo;45201 Yeles;De 80 a 84 años;1 de enero de 2020;61
Total;45 Toledo;45201 Yeles;De 85 a 89 años;1 de enero de 2020;69
Total;45 Toledo;45201 Yeles;De 90 a 94 años;1 de enero de 2020;49
Total;45 Toledo;45201 Yeles;De 95 a 99 años;1 de enero de 2020;13
Total;45 Toledo;45201 Yeles;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45202 Yepes;Todas las edades;1 de enero de 2020;5.288
Total;45 Toledo;45202 Yepes;De 0 a 4 años;1 de enero de 2020;256
Total;45 Toledo;45202 Yepes;De 5 a 9 años;1 de enero de 2020;297
Total;45 Toledo;45202 Yepes;De 10 a 14 años;1 de enero de 2020;343
Total;45 Toledo;45202 Yepes;De 65 a 69 años;1 de enero de 2020;251
Total;45 Toledo;45202 Yepes;De 70 a 74 años;1 de enero de 2020;244
Total;45 Toledo;45202 Yepes;De 75 a 79 años;1 de enero de 2020;196
Total;45 Toledo;45202 Yepes;De 80 a 84 años;1 de enero de 2020;108
Total;45 Toledo;45202 Yepes;De 85 a 89 años;1 de enero de 2020;116
Total;45 Toledo;45202 Yepes;De 90 a 94 años;1 de enero de 2020;47
Total;45 Toledo;45202 Yepes;De 95 a 99 años;1 de enero de 2020;13
Total;45 Toledo;45202 Yepes;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45203 Yuncler;Todas las edades;1 de enero de 2020;4.098
Total;45 Toledo;45203 Yuncler;De 0 a 4 años;1 de enero de 2020;222
Total;45 Toledo;45203 Yuncler;De 5 a 9 años;1 de enero de 2020;287
Total;45 Toledo;45203 Yuncler;De 10 a 14 años;1 de enero de 2020;254
Total;45 Toledo;45203 Yuncler;De 65 a 69 años;1 de enero de 2020;150
Total;45 Toledo;45203 Yuncler;De 70 a 74 años;1 de enero de 2020;112
Total;45 Toledo;45203 Yuncler;De 75 a 79 años;1 de enero de 2020;101
Total;45 Toledo;45203 Yuncler;De 80 a 84 años;1 de enero de 2020;68
Total;45 Toledo;45203 Yuncler;De 85 a 89 años;1 de enero de 2020;68
Total;45 Toledo;45203 Yuncler;De 90 a 94 años;1 de enero de 2020;27
Total;45 Toledo;45203 Yuncler;De 95 a 99 años;1 de enero de 2020;9
Total;45 Toledo;45203 Yuncler;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45204 Yunclillos;Todas las edades;1 de enero de 2020;795
Total;45 Toledo;45204 Yunclillos;De 0 a 4 años;1 de enero de 2020;27
Total;45 Toledo;45204 Yunclillos;De 5 a 9 años;1 de enero de 2020;31
Total;45 Toledo;45204 Yunclillos;De 10 a 14 años;1 de enero de 2020;31
Total;45 Toledo;45204 Yunclillos;De 65 a 69 años;1 de enero de 2020;30
Total;45 Toledo;45204 Yunclillos;De 70 a 74 años;1 de enero de 2020;35
Total;45 Toledo;45204 Yunclillos;De 75 a 79 años;1 de enero de 2020;45
Total;45 Toledo;45204 Yunclillos;De 80 a 84 años;1 de enero de 2020;23
Total;45 Toledo;45204 Yunclillos;De 85 a 89 años;1 de enero de 2020;26
Total;45 Toledo;45204 Yunclillos;De 90 a 94 años;1 de enero de 2020;16
Total;45 Toledo;45204 Yunclillos;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45204 Yunclillos;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45205 Yuncos;Todas las edades;1 de enero de 2020;11.646
Total;45 Toledo;45205 Yuncos;De 0 a 4 años;1 de enero de 2020;661
Total;45 Toledo;45205 Yuncos;De 5 a 9 años;1 de enero de 2020;832
Total;45 Toledo;45205 Yuncos;De 10 a 14 años;1 de enero de 2020;946
Total;45 Toledo;45205 Yuncos;De 65 a 69 años;1 de enero de 2020;332
