Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2016;57
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2015;49
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2014;43
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2013;41
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2012;52
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2011;53
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2010;47
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2022;33
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2021;31
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2020;26
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2019;23
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2018;16
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2017;23
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2016;25
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2015;22
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2014;17
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2013;16
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2012;16
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2011;13
02 Albacete;02017 Bogarra;De 90 a 94 años;Total;1 de enero de 2010;12
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2022;7
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2021;8
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2020;10
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2019;6
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2018;7
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2017;5
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2016;3
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2015;4
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2014;3
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2013;3
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2012;2
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2011;0
02 Albacete;02017 Bogarra;De 95 a 99 años;Total;1 de enero de 2010;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2022;3
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2021;1
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2020;1
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2019;1
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2018;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2017;1
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2016;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2013;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02017 Bogarra;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2022;20
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2021;31
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2020;33
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2019;35
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2018;35
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2017;45
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2016;43
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2015;38
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2014;38
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2013;40
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2012;44
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2011;48
02 Albacete;02018 Bonete;De 0 a 4 años;Total;1 de enero de 2010;45
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2022;37
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2021;38
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2020;37
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2019;36
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2018;37
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2017;41
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2016;43
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2015;41
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2014;44
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2013;45
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2012;47
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2011;40
02 Albacete;02018 Bonete;De 5 a 9 años;Total;1 de enero de 2010;45
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2022;41
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2021;41
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2020;41
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2019;47
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2018;43
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2017;41
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2016;45
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2015;47
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2014;40
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2013;55
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2012;58
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2011;58
02 Albacete;02018 Bonete;De 10 a 14 años;Total;1 de enero de 2010;53
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2022;61
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2021;56
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2020;56
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2019;59
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2018;61
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2017;51
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2016;53
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2015;49
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2014;48
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2013;42
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2012;37
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2011;40
02 Albacete;02018 Bonete;De 65 a 69 años;Total;1 de enero de 2010;55
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2022;46
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2021;47
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2020;44
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2019;45
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2018;39
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2017;36
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2016;37
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2015;50
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2014;47
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2013;53
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2012;68
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2011;69
02 Albacete;02018 Bonete;De 70 a 74 años;Total;1 de enero de 2010;64
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2022;33
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2021;33
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2020;43
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2019;43
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2018;42
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2017;56
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2016;58
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2015;55
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2014;63
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2013;63
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2012;58
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2011;57
02 Albacete;02018 Bonete;De 75 a 79 años;Total;1 de enero de 2010;75
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2022;48
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2021;48
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2020;43
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2019;51
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2018;52
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2017;47
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2016;45
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2015;57
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2014;58
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2013;59
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2012;62
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2011;64
02 Albacete;02018 Bonete;De 80 a 84 años;Total;1 de enero de 2010;47
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2022;30
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2021;27
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2020;36
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2019;38
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2018;37
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2017;37
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2016;46
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2015;35
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2014;29
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2013;33
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2012;26
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2011;27
02 Albacete;02018 Bonete;De 85 a 89 años;Total;1 de enero de 2010;31
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2022;20
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2021;22
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2020;17
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2019;16
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2018;14
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2017;8
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2016;7
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2015;13
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2014;16
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2013;11
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2012;14
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2011;10
02 Albacete;02018 Bonete;De 90 a 94 años;Total;1 de enero de 2010;8
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2022;3
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2021;4
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2020;2
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2019;2
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2018;2
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2017;4
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2016;4
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2015;1
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2014;1
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2013;1
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2012;3
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2011;1
02 Albacete;02018 Bonete;De 95 a 99 años;Total;1 de enero de 2010;1
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2022;1
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2021;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2020;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2019;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2018;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2017;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2016;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2013;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02018 Bonete;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2022;71
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2021;75
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2020;77
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2019;74
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2018;80
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2017;73
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2016;74
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2015;80
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2014;80
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2013;89
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2012;94
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2011;100
02 Albacete;02019 Bonillo, El;De 0 a 4 años;Total;1 de enero de 2010;104
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2022;80
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2021;74
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2020;75
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2019;83
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2018;88
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2017;85
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2016;102
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2015;107
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2014;123
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2013;122
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2012;138
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2011;142
02 Albacete;02019 Bonillo, El;De 5 a 9 años;Total;1 de enero de 2010;163
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2022;87
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2021;97
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2020;103
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2019;116
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2018;121
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2017;136
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2016;142
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2015;160
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2014;168
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2013;171
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2012;175
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2011;177
02 Albacete;02019 Bonillo, El;De 10 a 14 años;Total;1 de enero de 2010;169
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2022;123
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2021;110
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2020;124
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2019;123
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2018;131
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2017;135
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2016;133
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2015;138
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2014;142
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2013;156
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2012;157
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2011;185
02 Albacete;02019 Bonillo, El;De 65 a 69 años;Total;1 de enero de 2010;185
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2022;135
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2021;136
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2020;135
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2019;139
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2018;146
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2017;144
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2016;170
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2015;173
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2014;156
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2013;146
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2012;169
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2011;166
02 Albacete;02019 Bonillo, El;De 70 a 74 años;Total;1 de enero de 2010;177
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2022;134
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2021;157
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2020;163
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2019;139
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2018;134
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2017;157
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2016;156
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2015;158
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2014;172
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2013;171
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2012;163
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2011;163
02 Albacete;02019 Bonillo, El;De 75 a 79 años;Total;1 de enero de 2010;161
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2022;132
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2021;122
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2020;117
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2019;135
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2018;137
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2017;124
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2016;125
02 Albacete;02019 Bonillo, El;De 80 a 84 años;Total;1 de enero de 2015;124
