Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;16 Cuenca;16165 Poyatos;De 65 a 69 años;1 de enero de 2020;4
Total;16 Cuenca;16165 Poyatos;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16165 Poyatos;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16165 Poyatos;De 80 a 84 años;1 de enero de 2020;3
Total;16 Cuenca;16165 Poyatos;De 85 a 89 años;1 de enero de 2020;3
Total;16 Cuenca;16165 Poyatos;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16165 Poyatos;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16165 Poyatos;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16166 Pozoamargo;Todas las edades;1 de enero de 2020;290
Total;16 Cuenca;16166 Pozoamargo;De 0 a 4 años;1 de enero de 2020;4
Total;16 Cuenca;16166 Pozoamargo;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16166 Pozoamargo;De 10 a 14 años;1 de enero de 2020;7
Total;16 Cuenca;16166 Pozoamargo;De 65 a 69 años;1 de enero de 2020;17
Total;16 Cuenca;16166 Pozoamargo;De 70 a 74 años;1 de enero de 2020;16
Total;16 Cuenca;16166 Pozoamargo;De 75 a 79 años;1 de enero de 2020;21
Total;16 Cuenca;16166 Pozoamargo;De 80 a 84 años;1 de enero de 2020;19
Total;16 Cuenca;16166 Pozoamargo;De 85 a 89 años;1 de enero de 2020;20
Total;16 Cuenca;16166 Pozoamargo;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16166 Pozoamargo;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16166 Pozoamargo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;Todas las edades;1 de enero de 2020;188
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 65 a 69 años;1 de enero de 2020;9
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 70 a 74 años;1 de enero de 2020;16
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 75 a 79 años;1 de enero de 2020;10
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 80 a 84 años;1 de enero de 2020;10
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 85 a 89 años;1 de enero de 2020;13
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16908 Pozorrubielos de la Mancha;100 y más años;1 de enero de 2020;3
Total;16 Cuenca;16167 Pozorrubio de Santiago;Todas las edades;1 de enero de 2020;308
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 0 a 4 años;1 de enero de 2020;4
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 10 a 14 años;1 de enero de 2020;7
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 65 a 69 años;1 de enero de 2020;14
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 70 a 74 años;1 de enero de 2020;24
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 75 a 79 años;1 de enero de 2020;24
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 80 a 84 años;1 de enero de 2020;15
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 85 a 89 años;1 de enero de 2020;21
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 90 a 94 años;1 de enero de 2020;13
Total;16 Cuenca;16167 Pozorrubio de Santiago;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16167 Pozorrubio de Santiago;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16169 Pozuelo, El;Todas las edades;1 de enero de 2020;44
Total;16 Cuenca;16169 Pozuelo, El;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16169 Pozuelo, El;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16169 Pozuelo, El;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16169 Pozuelo, El;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16169 Pozuelo, El;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16169 Pozuelo, El;De 75 a 79 años;1 de enero de 2020;5
Total;16 Cuenca;16169 Pozuelo, El;De 80 a 84 años;1 de enero de 2020;2
Total;16 Cuenca;16169 Pozuelo, El;De 85 a 89 años;1 de enero de 2020;1
Total;16 Cuenca;16169 Pozuelo, El;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16169 Pozuelo, El;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16169 Pozuelo, El;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16170 Priego;Todas las edades;1 de enero de 2020;896
Total;16 Cuenca;16170 Priego;De 0 a 4 años;1 de enero de 2020;25
Total;16 Cuenca;16170 Priego;De 5 a 9 años;1 de enero de 2020;34
Total;16 Cuenca;16170 Priego;De 10 a 14 años;1 de enero de 2020;46
Total;16 Cuenca;16170 Priego;De 65 a 69 años;1 de enero de 2020;46
Total;16 Cuenca;16170 Priego;De 70 a 74 años;1 de enero de 2020;49
Total;16 Cuenca;16170 Priego;De 75 a 79 años;1 de enero de 2020;49
Total;16 Cuenca;16170 Priego;De 80 a 84 años;1 de enero de 2020;41
Total;16 Cuenca;16170 Priego;De 85 a 89 años;1 de enero de 2020;36
Total;16 Cuenca;16170 Priego;De 90 a 94 años;1 de enero de 2020;15
Total;16 Cuenca;16170 Priego;De 95 a 99 años;1 de enero de 2020;6
Total;16 Cuenca;16170 Priego;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16171 Provencio, El;Todas las edades;1 de enero de 2020;2.432
Total;16 Cuenca;16171 Provencio, El;De 0 a 4 años;1 de enero de 2020;80
Total;16 Cuenca;16171 Provencio, El;De 5 a 9 años;1 de enero de 2020;104
Total;16 Cuenca;16171 Provencio, El;De 10 a 14 años;1 de enero de 2020;128
Total;16 Cuenca;16171 Provencio, El;De 65 a 69 años;1 de enero de 2020;110
Total;16 Cuenca;16171 Provencio, El;De 70 a 74 años;1 de enero de 2020;126
Total;16 Cuenca;16171 Provencio, El;De 75 a 79 años;1 de enero de 2020;114
Total;16 Cuenca;16171 Provencio, El;De 80 a 84 años;1 de enero de 2020;119
Total;16 Cuenca;16171 Provencio, El;De 85 a 89 años;1 de enero de 2020;115
Total;16 Cuenca;16171 Provencio, El;De 90 a 94 años;1 de enero de 2020;50
Total;16 Cuenca;16171 Provencio, El;De 95 a 99 años;1 de enero de 2020;6
Total;16 Cuenca;16171 Provencio, El;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16172 Puebla de Almenara;Todas las edades;1 de enero de 2020;344
Total;16 Cuenca;16172 Puebla de Almenara;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16172 Puebla de Almenara;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16172 Puebla de Almenara;De 10 a 14 años;1 de enero de 2020;7
Total;16 Cuenca;16172 Puebla de Almenara;De 65 a 69 años;1 de enero de 2020;33
Total;16 Cuenca;16172 Puebla de Almenara;De 70 a 74 años;1 de enero de 2020;24
Total;16 Cuenca;16172 Puebla de Almenara;De 75 a 79 años;1 de enero de 2020;31
Total;16 Cuenca;16172 Puebla de Almenara;De 80 a 84 años;1 de enero de 2020;31
Total;16 Cuenca;16172 Puebla de Almenara;De 85 a 89 años;1 de enero de 2020;28
Total;16 Cuenca;16172 Puebla de Almenara;De 90 a 94 años;1 de enero de 2020;16
Total;16 Cuenca;16172 Puebla de Almenara;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16172 Puebla de Almenara;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16174 Puebla del Salvador;Todas las edades;1 de enero de 2020;187
Total;16 Cuenca;16174 Puebla del Salvador;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16174 Puebla del Salvador;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16174 Puebla del Salvador;De 10 a 14 años;1 de enero de 2020;8
Total;16 Cuenca;16174 Puebla del Salvador;De 65 a 69 años;1 de enero de 2020;10
Total;16 Cuenca;16174 Puebla del Salvador;De 70 a 74 años;1 de enero de 2020;17
Total;16 Cuenca;16174 Puebla del Salvador;De 75 a 79 años;1 de enero de 2020;10
Total;16 Cuenca;16174 Puebla del Salvador;De 80 a 84 años;1 de enero de 2020;10
Total;16 Cuenca;16174 Puebla del Salvador;De 85 a 89 años;1 de enero de 2020;11
Total;16 Cuenca;16174 Puebla del Salvador;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16174 Puebla del Salvador;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16174 Puebla del Salvador;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16175 Quintanar del Rey;Todas las edades;1 de enero de 2020;7.714
Total;16 Cuenca;16175 Quintanar del Rey;De 0 a 4 años;1 de enero de 2020;375
Total;16 Cuenca;16175 Quintanar del Rey;De 5 a 9 años;1 de enero de 2020;436
Total;16 Cuenca;16175 Quintanar del Rey;De 10 a 14 años;1 de enero de 2020;445
Total;16 Cuenca;16175 Quintanar del Rey;De 65 a 69 años;1 de enero de 2020;299
Total;16 Cuenca;16175 Quintanar del Rey;De 70 a 74 años;1 de enero de 2020;255
Total;16 Cuenca;16175 Quintanar del Rey;De 75 a 79 años;1 de enero de 2020;256
Total;16 Cuenca;16175 Quintanar del Rey;De 80 a 84 años;1 de enero de 2020;178
Total;16 Cuenca;16175 Quintanar del Rey;De 85 a 89 años;1 de enero de 2020;142
Total;16 Cuenca;16175 Quintanar del Rey;De 90 a 94 años;1 de enero de 2020;60
Total;16 Cuenca;16175 Quintanar del Rey;De 95 a 99 años;1 de enero de 2020;14
Total;16 Cuenca;16175 Quintanar del Rey;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16176 Rada de Haro;Todas las edades;1 de enero de 2020;57
Total;16 Cuenca;16176 Rada de Haro;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16176 Rada de Haro;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16176 Rada de Haro;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16176 Rada de Haro;De 65 a 69 años;1 de enero de 2020;1
Total;16 Cuenca;16176 Rada de Haro;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16176 Rada de Haro;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16176 Rada de Haro;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16176 Rada de Haro;De 85 a 89 años;1 de enero de 2020;4
Total;16 Cuenca;16176 Rada de Haro;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16176 Rada de Haro;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16176 Rada de Haro;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16177 Reíllo;Todas las edades;1 de enero de 2020;116
Total;16 Cuenca;16177 Reíllo;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16177 Reíllo;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16177 Reíllo;De 10 a 14 años;1 de enero de 2020;5
Total;16 Cuenca;16177 Reíllo;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16177 Reíllo;De 70 a 74 años;1 de enero de 2020;9
Total;16 Cuenca;16177 Reíllo;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16177 Reíllo;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16177 Reíllo;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16177 Reíllo;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16177 Reíllo;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16177 Reíllo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16181 Rozalén del Monte;Todas las edades;1 de enero de 2020;65
Total;16 Cuenca;16181 Rozalén del Monte;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16181 Rozalén del Monte;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16181 Rozalén del Monte;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16181 Rozalén del Monte;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16181 Rozalén del Monte;De 70 a 74 años;1 de enero de 2020;6
Total;16 Cuenca;16181 Rozalén del Monte;De 75 a 79 años;1 de enero de 2020;9
Total;16 Cuenca;16181 Rozalén del Monte;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16181 Rozalén del Monte;De 85 a 89 años;1 de enero de 2020;1
Total;16 Cuenca;16181 Rozalén del Monte;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16181 Rozalén del Monte;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16181 Rozalén del Monte;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16185 Saceda-Trasierra;Todas las edades;1 de enero de 2020;43
Total;16 Cuenca;16185 Saceda-Trasierra;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16185 Saceda-Trasierra;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16185 Saceda-Trasierra;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16185 Saceda-Trasierra;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16185 Saceda-Trasierra;De 70 a 74 años;1 de enero de 2020;4
Total;16 Cuenca;16185 Saceda-Trasierra;De 75 a 79 años;1 de enero de 2020;5
Total;16 Cuenca;16185 Saceda-Trasierra;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16185 Saceda-Trasierra;De 85 a 89 años;1 de enero de 2020;4
Total;16 Cuenca;16185 Saceda-Trasierra;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16185 Saceda-Trasierra;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16185 Saceda-Trasierra;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16186 Saelices;Todas las edades;1 de enero de 2020;458
Total;16 Cuenca;16186 Saelices;De 0 a 4 años;1 de enero de 2020;8
Total;16 Cuenca;16186 Saelices;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16186 Saelices;De 10 a 14 años;1 de enero de 2020;9
Total;16 Cuenca;16186 Saelices;De 65 a 69 años;1 de enero de 2020;25
Total;16 Cuenca;16186 Saelices;De 70 a 74 años;1 de enero de 2020;31
Total;16 Cuenca;16186 Saelices;De 75 a 79 años;1 de enero de 2020;27
Total;16 Cuenca;16186 Saelices;De 80 a 84 años;1 de enero de 2020;32
Total;16 Cuenca;16186 Saelices;De 85 a 89 años;1 de enero de 2020;37
Total;16 Cuenca;16186 Saelices;De 90 a 94 años;1 de enero de 2020;13
Total;16 Cuenca;16186 Saelices;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16186 Saelices;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16187 Salinas del Manzano;Todas las edades;1 de enero de 2020;65
Total;16 Cuenca;16187 Salinas del Manzano;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16187 Salinas del Manzano;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16187 Salinas del Manzano;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16187 Salinas del Manzano;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16187 Salinas del Manzano;De 70 a 74 años;1 de enero de 2020;3
Total;16 Cuenca;16187 Salinas del Manzano;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16187 Salinas del Manzano;De 80 a 84 años;1 de enero de 2020;1
Total;16 Cuenca;16187 Salinas del Manzano;De 85 a 89 años;1 de enero de 2020;6
Total;16 Cuenca;16187 Salinas del Manzano;De 90 a 94 años;1 de enero de 2020;6
Total;16 Cuenca;16187 Salinas del Manzano;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16187 Salinas del Manzano;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16188 Salmeroncillos;Todas las edades;1 de enero de 2020;101
Total;16 Cuenca;16188 Salmeroncillos;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16188 Salmeroncillos;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16188 Salmeroncillos;De 10 a 14 años;1 de enero de 2020;6
Total;16 Cuenca;16188 Salmeroncillos;De 65 a 69 años;1 de enero de 2020;9
Total;16 Cuenca;16188 Salmeroncillos;De 70 a 74 años;1 de enero de 2020;4
Total;16 Cuenca;16188 Salmeroncillos;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16188 Salmeroncillos;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16188 Salmeroncillos;De 85 a 89 años;1 de enero de 2020;5
Total;16 Cuenca;16188 Salmeroncillos;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16188 Salmeroncillos;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16188 Salmeroncillos;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16189 Salvacañete;Todas las edades;1 de enero de 2020;305
Total;16 Cuenca;16189 Salvacañete;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16189 Salvacañete;De 5 a 9 años;1 de enero de 2020;10
Total;16 Cuenca;16189 Salvacañete;De 10 a 14 años;1 de enero de 2020;13
Total;16 Cuenca;16189 Salvacañete;De 65 a 69 años;1 de enero de 2020;21
Total;16 Cuenca;16189 Salvacañete;De 70 a 74 años;1 de enero de 2020;24
Total;16 Cuenca;16189 Salvacañete;De 75 a 79 años;1 de enero de 2020;11
Total;16 Cuenca;16189 Salvacañete;De 80 a 84 años;1 de enero de 2020;19
Total;16 Cuenca;16189 Salvacañete;De 85 a 89 años;1 de enero de 2020;15
Total;16 Cuenca;16189 Salvacañete;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16189 Salvacañete;De 95 a 99 años;1 de enero de 2020;5
Total;16 Cuenca;16189 Salvacañete;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16190 San Clemente;Todas las edades;1 de enero de 2020;7.015
Total;16 Cuenca;16190 San Clemente;De 0 a 4 años;1 de enero de 2020;294
Total;16 Cuenca;16190 San Clemente;De 5 a 9 años;1 de enero de 2020;355
Total;16 Cuenca;16190 San Clemente;De 10 a 14 años;1 de enero de 2020;358
Total;16 Cuenca;16190 San Clemente;De 65 a 69 años;1 de enero de 2020;333
Total;16 Cuenca;16190 San Clemente;De 70 a 74 años;1 de enero de 2020;283
Total;16 Cuenca;16190 San Clemente;De 75 a 79 años;1 de enero de 2020;290
Total;16 Cuenca;16190 San Clemente;De 80 a 84 años;1 de enero de 2020;212
Total;16 Cuenca;16190 San Clemente;De 85 a 89 años;1 de enero de 2020;192
Total;16 Cuenca;16190 San Clemente;De 90 a 94 años;1 de enero de 2020;72
Total;16 Cuenca;16190 San Clemente;De 95 a 99 años;1 de enero de 2020;18
Total;16 Cuenca;16190 San Clemente;100 y más años;1 de enero de 2020;5
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;Todas las edades;1 de enero de 2020;1.040
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 0 a 4 años;1 de enero de 2020;29
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 5 a 9 años;1 de enero de 2020;27
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 10 a 14 años;1 de enero de 2020;38
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 65 a 69 años;1 de enero de 2020;51
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 70 a 74 años;1 de enero de 2020;56
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 75 a 79 años;1 de enero de 2020;63
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 80 a 84 años;1 de enero de 2020;66
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 85 a 89 años;1 de enero de 2020;46
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 90 a 94 años;1 de enero de 2020;18
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16191 San Lorenzo de la Parrilla;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16192 San Martín de Boniches;Todas las edades;1 de enero de 2020;42
Total;16 Cuenca;16192 San Martín de Boniches;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16192 San Martín de Boniches;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16192 San Martín de Boniches;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16192 San Martín de Boniches;De 65 a 69 años;1 de enero de 2020;0
Total;16 Cuenca;16192 San Martín de Boniches;De 70 a 74 años;1 de enero de 2020;3
Total;16 Cuenca;16192 San Martín de Boniches;De 75 a 79 años;1 de enero de 2020;9
Total;16 Cuenca;16192 San Martín de Boniches;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16192 San Martín de Boniches;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16192 San Martín de Boniches;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16192 San Martín de Boniches;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16192 San Martín de Boniches;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16193 San Pedro Palmiches;Todas las edades;1 de enero de 2020;53
Total;16 Cuenca;16193 San Pedro Palmiches;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16193 San Pedro Palmiches;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16193 San Pedro Palmiches;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16193 San Pedro Palmiches;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16193 San Pedro Palmiches;De 70 a 74 años;1 de enero de 2020;0
Total;16 Cuenca;16193 San Pedro Palmiches;De 75 a 79 años;1 de enero de 2020;8
Total;16 Cuenca;16193 San Pedro Palmiches;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16193 San Pedro Palmiches;De 85 a 89 años;1 de enero de 2020;5
Total;16 Cuenca;16193 San Pedro Palmiches;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16193 San Pedro Palmiches;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16193 San Pedro Palmiches;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16194 Santa Cruz de Moya;Todas las edades;1 de enero de 2020;207
Total;16 Cuenca;16194 Santa Cruz de Moya;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16194 Santa Cruz de Moya;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16194 Santa Cruz de Moya;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16194 Santa Cruz de Moya;De 65 a 69 años;1 de enero de 2020;20
Total;16 Cuenca;16194 Santa Cruz de Moya;De 70 a 74 años;1 de enero de 2020;17
Total;16 Cuenca;16194 Santa Cruz de Moya;De 75 a 79 años;1 de enero de 2020;13
Total;16 Cuenca;16194 Santa Cruz de Moya;De 80 a 84 años;1 de enero de 2020;15
Total;16 Cuenca;16194 Santa Cruz de Moya;De 85 a 89 años;1 de enero de 2020;16
Total;16 Cuenca;16194 Santa Cruz de Moya;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16194 Santa Cruz de Moya;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16194 Santa Cruz de Moya;100 y más años;1 de enero de 2020;0
