Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;19 Guadalajara;19198 Negredo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;Todas las edades;1 de enero de 2020;18
Total;19 Guadalajara;19199 Ocentejo;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19199 Ocentejo;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19199 Ocentejo;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19199 Ocentejo;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19199 Ocentejo;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19199 Ocentejo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19200 Olivar, El;Todas las edades;1 de enero de 2020;69
Total;19 Guadalajara;19200 Olivar, El;De 0 a 4 años;1 de enero de 2020;2
Total;19 Guadalajara;19200 Olivar, El;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19200 Olivar, El;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19200 Olivar, El;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19200 Olivar, El;De 70 a 74 años;1 de enero de 2020;8
Total;19 Guadalajara;19200 Olivar, El;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19200 Olivar, El;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19200 Olivar, El;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19200 Olivar, El;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19200 Olivar, El;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19200 Olivar, El;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19201 Olmeda de Cobeta;Todas las edades;1 de enero de 2020;67
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 75 a 79 años;1 de enero de 2020;9
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 85 a 89 años;1 de enero de 2020;5
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 90 a 94 años;1 de enero de 2020;5
Total;19 Guadalajara;19201 Olmeda de Cobeta;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19201 Olmeda de Cobeta;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;Todas las edades;1 de enero de 2020;15
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19202 Olmeda de Jadraque, La;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19203 Ordial, El;Todas las edades;1 de enero de 2020;28
Total;19 Guadalajara;19203 Ordial, El;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19203 Ordial, El;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19203 Ordial, El;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19203 Ordial, El;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19203 Ordial, El;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19203 Ordial, El;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19203 Ordial, El;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19203 Ordial, El;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19203 Ordial, El;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19203 Ordial, El;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19203 Ordial, El;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19204 Orea;Todas las edades;1 de enero de 2020;181
Total;19 Guadalajara;19204 Orea;De 0 a 4 años;1 de enero de 2020;5
Total;19 Guadalajara;19204 Orea;De 5 a 9 años;1 de enero de 2020;8
Total;19 Guadalajara;19204 Orea;De 10 a 14 años;1 de enero de 2020;8
Total;19 Guadalajara;19204 Orea;De 65 a 69 años;1 de enero de 2020;10
Total;19 Guadalajara;19204 Orea;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19204 Orea;De 75 a 79 años;1 de enero de 2020;6
Total;19 Guadalajara;19204 Orea;De 80 a 84 años;1 de enero de 2020;8
Total;19 Guadalajara;19204 Orea;De 85 a 89 años;1 de enero de 2020;13
Total;19 Guadalajara;19204 Orea;De 90 a 94 años;1 de enero de 2020;4
Total;19 Guadalajara;19204 Orea;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19204 Orea;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19208 Pálmaces de Jadraque;Todas las edades;1 de enero de 2020;40
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 70 a 74 años;1 de enero de 2020;8
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 75 a 79 años;1 de enero de 2020;4
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19208 Pálmaces de Jadraque;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19208 Pálmaces de Jadraque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19209 Pardos;Todas las edades;1 de enero de 2020;43
Total;19 Guadalajara;19209 Pardos;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19209 Pardos;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19209 Pardos;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19209 Pardos;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19209 Pardos;De 70 a 74 años;1 de enero de 2020;0
Total;19 Guadalajara;19209 Pardos;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19209 Pardos;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19209 Pardos;De 85 a 89 años;1 de enero de 2020;7
Total;19 Guadalajara;19209 Pardos;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19209 Pardos;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19209 Pardos;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19210 Paredes de Sigüenza;Todas las edades;1 de enero de 2020;22
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19210 Paredes de Sigüenza;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19210 Paredes de Sigüenza;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19211 Pareja;Todas las edades;1 de enero de 2020;393
Total;19 Guadalajara;19211 Pareja;De 0 a 4 años;1 de enero de 2020;7
Total;19 Guadalajara;19211 Pareja;De 5 a 9 años;1 de enero de 2020;9
Total;19 Guadalajara;19211 Pareja;De 10 a 14 años;1 de enero de 2020;7
Total;19 Guadalajara;19211 Pareja;De 65 a 69 años;1 de enero de 2020;39
Total;19 Guadalajara;19211 Pareja;De 70 a 74 años;1 de enero de 2020;30
Total;19 Guadalajara;19211 Pareja;De 75 a 79 años;1 de enero de 2020;24
Total;19 Guadalajara;19211 Pareja;De 80 a 84 años;1 de enero de 2020;25
Total;19 Guadalajara;19211 Pareja;De 85 a 89 años;1 de enero de 2020;20
Total;19 Guadalajara;19211 Pareja;De 90 a 94 años;1 de enero de 2020;4
Total;19 Guadalajara;19211 Pareja;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19211 Pareja;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19212 Pastrana;Todas las edades;1 de enero de 2020;858
Total;19 Guadalajara;19212 Pastrana;De 0 a 4 años;1 de enero de 2020;27
Total;19 Guadalajara;19212 Pastrana;De 5 a 9 años;1 de enero de 2020;42
Total;19 Guadalajara;19212 Pastrana;De 10 a 14 años;1 de enero de 2020;39
Total;19 Guadalajara;19212 Pastrana;De 65 a 69 años;1 de enero de 2020;51
Total;19 Guadalajara;19212 Pastrana;De 70 a 74 años;1 de enero de 2020;39
Total;19 Guadalajara;19212 Pastrana;De 75 a 79 años;1 de enero de 2020;52
Total;19 Guadalajara;19212 Pastrana;De 80 a 84 años;1 de enero de 2020;50
Total;19 Guadalajara;19212 Pastrana;De 85 a 89 años;1 de enero de 2020;45
Total;19 Guadalajara;19212 Pastrana;De 90 a 94 años;1 de enero de 2020;20
Total;19 Guadalajara;19212 Pastrana;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19212 Pastrana;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19213 Pedregal, El;Todas las edades;1 de enero de 2020;72
Total;19 Guadalajara;19213 Pedregal, El;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19213 Pedregal, El;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19213 Pedregal, El;De 10 a 14 años;1 de enero de 2020;2
Total;19 Guadalajara;19213 Pedregal, El;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19213 Pedregal, El;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19213 Pedregal, El;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19213 Pedregal, El;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19213 Pedregal, El;De 85 a 89 años;1 de enero de 2020;5
Total;19 Guadalajara;19213 Pedregal, El;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19213 Pedregal, El;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19213 Pedregal, El;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19214 Peñalén;Todas las edades;1 de enero de 2020;75
Total;19 Guadalajara;19214 Peñalén;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19214 Peñalén;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19214 Peñalén;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19214 Peñalén;De 65 a 69 años;1 de enero de 2020;7
Total;19 Guadalajara;19214 Peñalén;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19214 Peñalén;De 75 a 79 años;1 de enero de 2020;9
Total;19 Guadalajara;19214 Peñalén;De 80 a 84 años;1 de enero de 2020;7
Total;19 Guadalajara;19214 Peñalén;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19214 Peñalén;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19214 Peñalén;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19214 Peñalén;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19215 Peñalver;Todas las edades;1 de enero de 2020;133
Total;19 Guadalajara;19215 Peñalver;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19215 Peñalver;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19215 Peñalver;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19215 Peñalver;De 65 a 69 años;1 de enero de 2020;14
Total;19 Guadalajara;19215 Peñalver;De 70 a 74 años;1 de enero de 2020;12
Total;19 Guadalajara;19215 Peñalver;De 75 a 79 años;1 de enero de 2020;7
Total;19 Guadalajara;19215 Peñalver;De 80 a 84 años;1 de enero de 2020;12
Total;19 Guadalajara;19215 Peñalver;De 85 a 89 años;1 de enero de 2020;12
Total;19 Guadalajara;19215 Peñalver;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19215 Peñalver;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19215 Peñalver;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19216 Peralejos de las Truchas;Todas las edades;1 de enero de 2020;152
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 0 a 4 años;1 de enero de 2020;4
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 10 a 14 años;1 de enero de 2020;5
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 65 a 69 años;1 de enero de 2020;5
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 70 a 74 años;1 de enero de 2020;8
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 75 a 79 años;1 de enero de 2020;8
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 80 a 84 años;1 de enero de 2020;8
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 85 a 89 años;1 de enero de 2020;8
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19216 Peralejos de las Truchas;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19216 Peralejos de las Truchas;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;Todas las edades;1 de enero de 2020;38
Total;19 Guadalajara;19217 Peralveche;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19217 Peralveche;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;De 65 a 69 años;1 de enero de 2020;9
Total;19 Guadalajara;19217 Peralveche;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19217 Peralveche;De 75 a 79 años;1 de enero de 2020;6
Total;19 Guadalajara;19217 Peralveche;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19217 Peralveche;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19218 Pinilla de Jadraque;Todas las edades;1 de enero de 2020;47
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 80 a 84 años;1 de enero de 2020;6
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 85 a 89 años;1 de enero de 2020;4
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19218 Pinilla de Jadraque;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19218 Pinilla de Jadraque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;Todas las edades;1 de enero de 2020;9
Total;19 Guadalajara;19219 Pinilla de Molina;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19219 Pinilla de Molina;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19219 Pinilla de Molina;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19219 Pinilla de Molina;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19220 Pioz;Todas las edades;1 de enero de 2020;4.352
Total;19 Guadalajara;19220 Pioz;De 0 a 4 años;1 de enero de 2020;290
Total;19 Guadalajara;19220 Pioz;De 5 a 9 años;1 de enero de 2020;357
Total;19 Guadalajara;19220 Pioz;De 10 a 14 años;1 de enero de 2020;342
Total;19 Guadalajara;19220 Pioz;De 65 a 69 años;1 de enero de 2020;112
Total;19 Guadalajara;19220 Pioz;De 70 a 74 años;1 de enero de 2020;78
Total;19 Guadalajara;19220 Pioz;De 75 a 79 años;1 de enero de 2020;39
Total;19 Guadalajara;19220 Pioz;De 80 a 84 años;1 de enero de 2020;17
Total;19 Guadalajara;19220 Pioz;De 85 a 89 años;1 de enero de 2020;19
Total;19 Guadalajara;19220 Pioz;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19220 Pioz;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19220 Pioz;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19221 Piqueras;Todas las edades;1 de enero de 2020;52
Total;19 Guadalajara;19221 Piqueras;De 0 a 4 años;1 de enero de 2020;5
Total;19 Guadalajara;19221 Piqueras;De 5 a 9 años;1 de enero de 2020;5
Total;19 Guadalajara;19221 Piqueras;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19221 Piqueras;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19221 Piqueras;De 70 a 74 años;1 de enero de 2020;0
Total;19 Guadalajara;19221 Piqueras;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19221 Piqueras;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19221 Piqueras;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19221 Piqueras;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19221 Piqueras;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19221 Piqueras;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19222 Pobo de Dueñas, El;Todas las edades;1 de enero de 2020;108
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 10 a 14 años;1 de enero de 2020;5
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 65 a 69 años;1 de enero de 2020;6
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 70 a 74 años;1 de enero de 2020;8
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 80 a 84 años;1 de enero de 2020;7
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 85 a 89 años;1 de enero de 2020;10
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 90 a 94 años;1 de enero de 2020;11
Total;19 Guadalajara;19222 Pobo de Dueñas, El;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19222 Pobo de Dueñas, El;100 y más años;1 de enero de 2020;1
